2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.72
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.008
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.14
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.744
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.65
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.004
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.007
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.782
2.086
2.086
2.086
2.086
2.086
2.086
2.086
2.086
2.086
2.086
2.086
2.086
2.086
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.722
2.722
2.722
2.722
2.722
2.722
2.722
2.722
2.722
2.722
2.722
2.722
2.813
2.813
2.813
2.813
2.813
2.813
2.813
2.813
2.813
2.813
2.813
2.813
2.006
2.006
2.006
2.006
2.006
2.006
2.006
2.006
2.006
2.006
2.006
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.017
2.017
2.017
2.017
2.017
2.017
2.017
2.017
2.017
2.017
2.184
2.184
2.184
2.184
2.184
2.184
2.184
2.184
2.184
2.184
2.739
2.739
2.739
2.739
2.739
2.739
2.739
2.739
2.739
2.772
2.772
2.772
2.772
2.772
2.772
2.772
2.772
2.772
2.THU
2.THU
2.THU
2.THU
2.THU
2.THU
2.THU
2.THU
2.THU
2.627
2.627
2.627
2.627
2.627
2.627
2.627
2.627
2.752
2.752
2.752
2.752
2.752
2.752
2.752
2.797
2.797
2.797
2.797
2.797
